LoanId,OrderId,PortfolioId,NoteId,PortfolioName,Invested,InterestRate,Grade,LoanType,Term,PrincipalRemaining,Trend,NoteType,Accrual,PaymentsReceivedToDate,NextPaymentDate,Status,Note Issue Date,OrderDate,LoanStatusDate,Pending Principal Payment,Pending Interest,Purchased,installment,emp_title,emp_length,home_ownership,annual_inc,is_inc_v,accept_d,exp_d,list_d,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,acc_now_delinq,acc_open_past_24mths,bc_open_to_buy,percent_bc_gt_75,bc_util,dti,delinq_2yrs,delinq_amnt,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,mths_since_recent_inq,mths_since_recent_revol_delinq,mths_since_recent_bc,mort_acc,open_acc,pub_rec,total_bal_ex_mort,revol_bal,revol_util,total_bc_limit,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,total_il_high_credit_limit,num_rev_accts,mths_since_recent_bc_dlq,pub_rec_bankruptcies,num_accts_ever_120_pd,chargeoff_within_12_mths,collections_12_mths_ex_med,tax_liens,mths_since_last_major_derog,num_sats,num_tl_op_past_12m,mo_sin_rcnt_tl,tot_hi_cred_lim,tot_cur_bal,avg_cur_bal,num_bc_tl,num_actv_bc_tl,num_bc_sats,pct_tl_nvr_dlq,num_tl_90g_dpd_24m,num_tl_30dpd,num_tl_120dpd_2m,num_il_tl,mo_sin_old_il_acct,num_actv_rev_tl,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,total_rev_hi_lim,num_rev_tl_bal_gt_0,num_op_rev_tl,tot_coll_amt,Loan Issue Date,1st Month Payment,application_type,annual_inc_joint,dti_joint,verification_status_joint,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,inq_fi,total_cu_tl,inq_last_12m
75263708,106858960,None,121950265,None,75.0,9.16%,B2,Personal,36,69.5038839994,FLAT,1,0.42443705161666667,7.0955555556,07/31/2016,Current,04/04/2016,03/28/2016,04/29/2016,0.0,0.0,0,344.25,Department Personnel Officer,7 years,OWN,91749,Source Verified,2016-03-22,2016-04-06,2016-03-23,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75263708,,debt_consolidation,Debt consolidation,946xx,CA,0,5,1218,0,69.5,19.96,0,0,2007-05-21,685,689,0,,,,,98,0,14,0,117094,7355,70%,4000,14,w,10008.56,10008.56,1021.76,1021.76,791.44,230.32,0.0,0.0,0.0,2016-07-06,344.25,2016-07-31,2016-07-14,689,685,76207,4,,0,0,0,0,0,,14,2,8,119134,117094,8364,2,2,2,100,0,0,0,9,54,3,106,11,10500,3,4,0,03/31/2016,,INDIVIDUAL,,,,0,9,1,4,8,77312,101.4,1,1,1449,98.3,0,0,0
75265379,106850471,None,122148564,None,75.0,9.16%,B2,Personal,36,69.5039973603,UP,1,0.42443774388,7.09543125,07/31/2016,Current,04/04/2016,03/28/2016,04/29/2016,0.0,0.0,0,1274.98,IT Director,1 year,MORTGAGE,152000,Verified,2016-03-23,2016-04-06,2016-03-23,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75265379,,debt_consolidation,Debt consolidation,750xx,TX,0,3,29904,0,45.6,18.11,0,0,2000-06-22,730,734,0,,,21,,16,1,9,0,76197,26823,46.4%,55000,16,w,37068.80,37068.80,3784.23,3784.23,2931.20,853.03,0.0,0.0,0.0,2016-07-06,1274.98,2016-07-31,2016-07-14,754,750,20860,10,,0,0,0,0,0,,9,0,16,481556,404102,44900,5,5,5,100,0,0,0,4,189,6,108,16,57800,6,6,0,03/31/2016,,INDIVIDUAL,,,,0,1,0,1,21,9628,46.2,0,2,11897,46.3,0,0,0
75269434,106324115,None,120952801,None,75.0,6.97%,A3,Personal,36,69.3297962979,UP,1,0.34899849125142857,6.9152357144,08/12/2016,Current,03/30/2016,03/20/2016,04/27/2016,0.0,0.0,0,1080.22,Sales Manager,8 years,MORTGAGE,165000,Source Verified,2016-03-17,2016-04-03,2016-03-20,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75269434,,credit_card,Credit card refinancing,330xx,FL,0,3,25475,50,55.8,10.1,0,0,2006-01-17,695,699,0,,,9,,7,1,16,0,44142,32922,51.2%,57700,29,f,32353.90,32353.90,3227.11,3227.11,2646.10,581.01,0.0,0.0,0.0,2016-07-01,1080.22,2016-08-12,2016-07-14,804,800,18360,21,,0,0,0,0,0,,16,2,7,374660,304062,19004,13,10,10,100,0,0,0,7,106,13,122,7,64300,13,14,0,03/28/2016,,INDIVIDUAL,,,,0,1,0,1,15,11220,61.1,2,2,7502,53.4,0,0,1
75269504,106530561,None,122149906,None,75.0,11.99%,C1,Personal,36,69.723503437,DOWN,1,0.417992403105,7.4223,08/06/2016,Current,04/08/2016,03/28/2016,05/05/2016,0.0,0.0,0,332.1,detective supervisor,10+ years,MORTGAGE,138000,Source Verified,2016-03-17,2016-04-11,2016-03-28,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75269504,,debt_consolidation,Debt consolidation,907xx,CA,0,6,4570,36.4,86.8,16.17,0,0,1996-03-17,705,709,0,,,8,,2,4,19,0,59671,33482,84.1%,34500,32,f,9296.47,9296.47,989.64,989.64,703.53,286.11,0.0,0.0,0.0,2016-07-11,332.1,2016-08-06,2016-07-14,684,680,38916,18,,0,0,0,0,0,,19,4,2,525416,505081,28060,14,7,11,100,0,0,0,10,87,9,240,2,39800,9,14,0,04/06/2016,,INDIVIDUAL,,,,4,4,2,3,3,26189,67.3,1,1,19045,75.8,0,10,1
75270072,106553417,None,121537142,None,75.0,7.39%,A4,Personal,36,69.3634553522,UP,1,0.35596939934375,6.9568,07/29/2016,Current,03/31/2016,03/24/2016,04/28/2016,0.0,0.0,0,931.68,Physician assistant,4 years,MORTGAGE,146000,Source Verified,2016-03-18,2016-04-05,2016-03-22,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75270072,,credit_card,Credit card refinancing,730xx,OK,0,3,1370,100,95.6,18.57,0,0,1999-09-17,710,714,0,,,13,,22,2,16,0,121905,30454,73.9%,30900,39,w,27745.38,27745.38,2782.72,2782.72,2254.62,528.10,0.0,0.0,0.0,2016-07-05,931.68,2016-07-29,2016-07-14,749,745,128480,17,,0,0,0,0,0,,16,1,12,441119,372054,26575,8,4,4,100,0,0,0,20,198,6,143,22,41200,6,9,0,03/29/2016,,INDIVIDUAL,,,,0,6,1,2,12,91451,70.9,0,1,9548,71.9,0,1,0
75270886,106765105,None,121723368,None,75.0,9.16%,B2,Personal,36,69.5039412524,UP,1,0.4598071846727273,7.1336363636,07/28/2016,Current,03/30/2016,03/25/2016,04/27/2016,0.0,0.0,0,236.67,Senior Accountant,4 years,MORTGAGE,47000,Not Verified,2016-03-19,2016-04-05,2016-03-22,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75270886,,debt_consolidation,Debt consolidation,351xx,AL,0,4,22580,16.7,48.2,34.3,0,0,1998-11-18,715,719,0,,,8,,6,3,24,0,49752,21037,40.6%,43600,36,w,6880.89,6880.89,706.23,706.23,544.11,162.12,0.0,0.0,0.0,2016-07-01,236.67,2016-07-28,2016-07-14,739,735,55944,15,,0,0,0,0,0,,24,3,6,189907,131344,5711,11,5,6,100,0,0,0,17,156,6,208,6,51800,6,9,0,03/28/2016,,INDIVIDUAL,,,,1,14,0,0,45,28715,51.3,2,3,8060,46.2,0,1,3
75273351,106765105,None,121723467,None,75.0,6.97%,A3,Personal,36,69.3296669784,UP,1,0.3355748464125,6.915375,07/29/2016,Current,03/31/2016,03/25/2016,04/28/2016,0.0,0.0,0,308.64,Project Manager,2 years,MORTGAGE,95000,Source Verified,2016-03-21,2016-04-05,2016-03-22,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75273351,,credit_card,Credit card refinancing,761xx,TX,0,1,3157,75,91.4,12.17,0,0,2002-04-20,675,679,0,,,19,,38,2,8,0,36035,36035,83.2%,36700,11,w,9243.96,9243.96,922.05,922.05,756.04,166.01,0.0,0.0,0.0,2016-07-05,308.64,2016-07-29,2016-07-14,689,685,0,7,,0,0,0,0,0,,8,0,17,113050,101349,14478,4,3,4,100,0,0,0,2,113,5,50,33,43300,6,7,0,03/29/2016,,INDIVIDUAL,,,,0,0,0,0,107,0,,0,0,13742,83.2,1,0,0
75277257,106530160,None,122121593,None,75.0,8.39%,B1,Personal,36,69.4432041944,UP,1,0.388418988792,7.02135,07/31/2016,Current,04/04/2016,03/28/2016,04/29/2016,0.0,0.0,0,472.75,Associate Transportation Researcher,2 years,MORTGAGE,60044,Not Verified,2016-03-23,2016-04-06,2016-03-23,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75277257,,credit_card,Credit card refinancing,774xx,TX,0,2,5247,50,71.9,27.94,0,0,2005-06-22,710,714,0,,,,,19,1,14,0,82370,15724,60.5%,18700,34,w,13888.64,13888.64,1404.27,1404.27,1111.36,292.91,0.0,0.0,0.0,2016-07-06,472.75,2016-07-31,2016-07-14,774,770,79165,10,,0,0,0,0,0,,14,1,10,209245,182871,14067,4,4,4,100,0,0,0,23,126,8,129,19,26000,8,8,0,03/31/2016,,INDIVIDUAL,,,,0,4,1,1,10,66646,69.7,0,1,6964,65.8,0,0,0
75277431,106530160,None,122121594,None,75.0,8.39%,B1,Personal,36,69.4431286688,FLAT,1,0.388418566356,7.021425,07/31/2016,Current,04/04/2016,03/28/2016,04/29/2016,0.0,0.0,0,315.17,Recreation Supervisor,10+ years,MORTGAGE,42000,Not Verified,2016-03-23,2016-04-06,2016-03-23,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75277431,,debt_consolidation,Debt consolidation,424xx,KY,0,2,1145,66.7,75.1,28.06,0,0,2001-05-22,715,719,0,,,7,,99,3,13,0,30829,6111,46.6%,4600,29,w,9259.08,9259.08,936.19,936.19,740.92,195.27,0.0,0.0,0.0,2016-07-06,315.17,2016-07-31,2016-03-31,719,715,35430,10,,0,0,0,0,0,,13,1,7,105248,83330,6410,4,3,3,100,0,0,0,16,133,7,178,35,13100,7,8,0,03/31/2016,,INDIVIDUAL,,,,0,3,1,2,7,24718,69.8,0,0,1167,63.5,3,2,2
75279966,106553417,None,121537143,None,75.0,6.97%,A3,Personal,36,69.3297691826,UP,1,0.3489983547595161,6.915266129,07/28/2016,Current,03/30/2016,03/24/2016,04/27/2016,0.0,0.0,0,956.77,Systems Redesign Coordinator,10+ years,MORTGAGE,75747,Source Verified,2016-03-18,2016-04-05,2016-03-22,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75279966,,debt_consolidation,Debt consolidation,287xx,NC,0,7,6483,0,36.4,14.02,0,0,1998-06-17,720,724,0,,,10,,4,5,7,0,28229,7063,43.6%,10200,28,w,28656.30,28656.30,2858.31,2858.31,2343.70,514.61,0.0,0.0,0.0,2016-07-01,956.77,2016-07-28,2016-07-14,779,775,25000,16,,0,0,0,0,0,,7,4,4,238114,223521,31932,8,3,3,100,0,0,0,7,155,5,213,4,16200,5,5,0,03/28/2016,,INDIVIDUAL,,,,1,1,1,2,11,21166,84.7,2,3,2997,68.5,0,0,1
75280100,106765105,None,121723470,None,75.0,9.75%,B3,Personal,36,69.5500112977,DOWN,1,0.4897479962142857,7.1933571429,07/28/2016,Current,03/30/2016,03/25/2016,04/27/2016,0.0,0.0,0,112.53,Maintenance Technician,1 year,MORTGAGE,42000,Source Verified,2016-03-18,2016-04-05,2016-03-22,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75280100,,debt_consolidation,Debt consolidation,286xx,NC,0,3,55,100,99.1,28.71,0,0,2004-07-17,700,704,0,,,11,,58,3,8,0,38382,8701,77%,6000,22,w,3245.67,3245.67,335.69,335.69,254.33,81.36,0.0,0.0,0.0,2016-07-01,112.53,2016-07-28,2016-07-14,694,690,37493,8,,0,0,0,0,0,,8,0,18,187239,173632,21704,6,2,2,100,0,0,0,11,140,3,105,35,11300,3,4,0,03/28/2016,,INDIVIDUAL,,,,0,3,0,2,19,29681,79.2,0,0,4508,78.7,1,2,1
75280805,106889555,None,122085768,None,75.0,8.39%,B1,Personal,60,71.9475574682,UP,1,0.402426671436,4.569375,07/30/2016,Current,04/01/2016,03/28/2016,04/29/2016,0.0,0.0,0,613.91,police officer,10+ years,MORTGAGE,132101,Source Verified,2016-03-21,2016-04-09,2016-03-26,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75280805,,credit_card,Credit card refinancing,117xx,NY,0,3,37465,36.4,60.9,23.19,0,0,1989-09-18,710,714,0,,,3,,43,4,19,0,101983,66874,59.8%,95800,37,f,28779.02,28755.04,1827.75,1826.23,1220.98,606.77,0.0,0.0,0.0,2016-07-06,613.91,2016-07-30,2016-07-14,724,720,46612,25,,0,0,0,0,0,,19,0,15,158412,101983,5368,19,9,11,100,0,0,0,8,148,13,318,32,111800,13,16,0,03/30/2016,,INDIVIDUAL,,,,0,3,0,3,15,35109,75.3,0,0,13810,64.4,1,2,1
75281186,106553417,None,121537144,None,75.0,7.39%,A4,Personal,36,69.3634553522,UP,1,0.3559693993425,6.95682,07/29/2016,Current,03/31/2016,03/24/2016,04/28/2016,0.0,0.0,0,776.4,Tankerman,4 years,MORTGAGE,89000,Not Verified,2016-03-19,2016-04-05,2016-03-22,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75281186,,debt_consolidation,Debt consolidation,604xx,IL,0,2,12567,45.5,72.4,25.23,0,0,1998-07-18,690,694,0,,,0,,29,5,19,0,85691,62364,79.2%,45500,31,w,23121.15,23121.15,2318.94,2318.94,1878.85,440.09,0.0,0.0,0.0,2016-07-05,776.4,2016-07-29,2016-07-14,784,780,27603,23,,0,0,0,0,0,,19,1,12,274553,251916,13259,13,8,11,100,0,0,0,3,121,14,212,29,78700,14,17,0,03/29/2016,,INDIVIDUAL,,,,0,1,0,1,16,23327,84.5,0,0,9508,80.6,2,0,7
75281284,106765105,None,121723472,None,75.0,8.39%,B1,Personal,36,69.443165661,UP,1,0.3884187732658163,7.0563329082,07/30/2016,Current,04/01/2016,03/25/2016,04/29/2016,0.0,0.0,0,1235.46,Network Engineer,8 years,OWN,94000,Verified,2016-03-19,2016-04-05,2016-03-22,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75281284,,credit_card,Credit card refinancing,799xx,TX,0,4,12201,57.1,59.9,32.77,0,0,2002-02-18,695,699,0,,,10,,55,1,24,0,147680,28437,55.3%,30400,58,w,36295.63,36272.48,3688.11,3685.76,2904.37,783.74,0.0,0.0,0.0,2016-07-06,1235.46,2016-07-30,2016-07-14,754,750,129582,24,,0,0,0,0,0,,24,3,4,342482,301980,12583,10,6,7,100,0,0,0,33,169,10,169,10,51400,10,14,0,03/30/2016,,INDIVIDUAL,,,,1,9,1,2,4,119243,78.5,2,2,7431,69.4,0,12,1
75281988,106553417,None,121537145,None,75.0,7.39%,A4,Personal,36,69.3634721217,UP,1,0.3559694854027778,6.9568055555,07/29/2016,Current,03/31/2016,03/24/2016,04/28/2016,0.0,0.0,0,838.51,Functional Analyst,3 years,OWN,88000,Verified,2016-03-20,2016-04-05,2016-03-22,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75281988,,credit_card,Credit card refinancing,980xx,WA,0,3,2092,100,92.5,21.74,0,0,1984-06-19,730,734,0,,,9,,119,0,3,0,71682,25908,92.5%,28000,13,w,24970.85,24970.85,2504.45,2504.45,2029.15,475.30,0.0,0.0,0.0,2016-07-05,838.51,2016-07-29,2016-07-14,759,755,50000,7,,0,0,0,0,0,,3,1,6,78000,71682,35841,1,1,1,100,0,0,0,6,120,1,381,27,28000,1,2,0,03/29/2016,,INDIVIDUAL,,,,1,1,1,3,6,45774,,0,0,25908,92.5,1,0,1
75285034,106848350,None,121921647,None,75.0,7.39%,A4,Personal,36,69.3633987551,UP,1,0.3559691088984375,6.95690625,07/29/2016,Current,03/31/2016,03/27/2016,04/28/2016,0.0,0.0,0,248.45,APU MECHANIC,10+ years,MORTGAGE,54000,Not Verified,2016-03-22,2016-04-05,2016-03-22,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75285034,,debt_consolidation,Debt consolidation,850xx,AZ,0,8,13339,20,50.2,23.67,0,0,2003-07-21,710,714,0,,,2,,15,8,12,0,53824,20242,32.1%,26800,32,w,7398.76,7398.76,742.07,742.07,601.24,140.83,0.0,0.0,0.0,2016-07-05,248.45,2016-07-29,2016-07-14,724,720,39392,19,,0,0,0,0,0,,12,3,2,258609,209941,17495,8,5,5,100,0,0,0,5,123,9,152,12,63100,9,10,0,03/29/2016,,INDIVIDUAL,,,,2,1,0,1,16,33582,,1,3,8257,32.1,0,2,2
75285043,106848350,None,121921650,None,75.0,6.97%,A3,Personal,36,69.3296669784,UP,1,0.3355748464125,6.9153,07/29/2016,Current,03/31/2016,03/27/2016,04/28/2016,0.0,0.0,0,154.32,City carrier,3 years,MORTGAGE,50000,Not Verified,2016-03-22,2016-04-05,2016-03-22,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75285043,,credit_card,Credit card refinancing,327xx,FL,0,8,8775,0,26.9,25.9,0,0,2013-01-21,695,699,0,,,5,,6,1,11,0,47442,3225,10.5%,12000,13,w,4621.98,4621.98,461.02,461.02,378.02,83.00,0.0,0.0,0.0,2016-07-05,154.32,2016-07-29,2016-07-14,704,700,52895,9,,0,0,0,0,0,,11,4,6,160182,122275,11116,3,2,3,100,0,0,0,3,31,2,38,6,30700,2,8,335,03/29/2016,,INDIVIDUAL,,,,1,2,1,1,9,44217,83.6,2,6,3186,56.8,4,0,5
75285722,106850471,None,122148566,None,75.0,8.39%,B1,Personal,36,69.4440173788,UP,1,0.145658826453375,7.2835875,08/15/2016,Current,04/04/2016,03/28/2016,05/13/2016,0.0,0.0,0,630.34,Regional HR Business Partner,1 year,OWN,75000,Not Verified,2016-03-23,2016-04-06,2016-03-23,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75285722,,debt_consolidation,Debt consolidation,442xx,OH,0,7,12180,20,43.3,11.87,0,0,2005-02-22,725,729,0,,,8,,8,2,13,0,18039,13697,37.2%,21500,19,w,18518.40,18518.40,1942.29,1942.29,1481.60,460.69,0.0,0.0,0.0,2016-07-20,630.34,2016-08-15,2016-07-14,774,770,23915,14,,0,0,0,0,0,,13,3,7,218380,155034,11926,6,2,5,100,0,0,0,3,133,6,123,7,36800,6,11,0,03/31/2016,,INDIVIDUAL,,,,0,1,0,0,46,4342,18.2,3,7,8296,29.7,1,2,1
75294091,106765105,None,121723474,None,75.0,7.39%,A4,Personal,36,69.3634122306,FLAT,1,0.35596917804464284,6.9568571428,07/29/2016,Current,03/31/2016,03/25/2016,04/28/2016,0.0,0.0,0,652.18,Senior West Coast Audio Producer,8 years,MORTGAGE,60000,Not Verified,2016-03-21,2016-04-05,2016-03-22,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75294091,,credit_card,Credit card refinancing,891xx,NV,0,1,919,100,95.6,30.66,0,0,2003-09-20,715,719,0,,,16,,69,2,7,0,31738,20181,95.6%,21100,16,w,19421.76,19421.76,1947.92,1947.92,1578.24,369.68,0.0,0.0,0.0,2016-07-05,652.18,2016-07-29,2016-07-14,719,715,37496,8,,0,0,0,0,0,,7,0,16,222698,179300,25614,5,2,2,100,0,0,0,6,60,2,150,69,21100,2,2,0,03/29/2016,,INDIVIDUAL,,,,0,3,0,1,16,11557,30.8,0,0,12598,54.2,0,0,0
75301017,106553417,None,121537146,None,75.0,6.97%,A3,Personal,36,69.3296292602,UP,1,0.33557466384375,6.915375,07/29/2016,Current,03/31/2016,03/24/2016,04/28/2016,0.0,0.0,0,370.37,Funeral Director/Embalmer,10+ years,MORTGAGE,50000,Not Verified,2016-03-19,2016-04-05,2016-03-22,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75301017,,debt_consolidation,Debt consolidation,280xx,NC,0,5,3002,25,76,17.62,0,0,2000-05-18,730,734,0,,,18,,7,2,8,0,58606,11491,72.7%,12500,18,w,11092.74,11092.74,1106.46,1106.46,907.26,199.20,0.0,0.0,0.0,2016-07-05,370.37,2016-07-29,2016-07-14,739,735,54674,12,,0,0,0,0,0,,8,2,7,135074,107667,15381,6,4,5,100,0,0,0,4,129,5,190,7,15800,5,6,0,03/29/2016,,INDIVIDUAL,,,,0,1,0,1,19,47115,,2,4,8018,72.7,1,0,0
75302092,106765105,None,121723475,None,75.0,7.89%,A5,Personal,36,67.2438610889,UP,1,0.08842567733196428,9.4488482143,08/18/2016,Current,03/31/2016,03/25/2016,04/28/2016,0.0,0.0,0,876,Project Manager,10+ years,MORTGAGE,105000,Not Verified,2016-03-21,2016-04-05,2016-03-22,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75302092,,credit_card,Credit card refinancing,853xx,AZ,0,3,31576,44.4,62.2,20.81,0,0,1988-10-20,705,709,0,,,14,,1,1,15,0,90423,54370,61%,83500,41,w,25104.37,25104.37,3527.57,3527.57,2895.63,631.94,0.0,0.0,0.0,2016-07-21,876.0,2016-08-18,2016-07-14,749,745,49142,32,,0,0,0,0,0,,15,1,1,138242,90423,6459,19,7,10,100,0,0,0,7,149,8,329,1,89100,8,14,0,03/29/2016,,INDIVIDUAL,,,,1,1,0,0,26,36053,,1,3,18382,61,0,1,0
75302283,106765105,None,121723480,None,75.0,7.89%,A5,Personal,36,69.4032877152,UP,1,0.349850406152,7.0723,08/01/2016,Current,03/30/2016,03/25/2016,04/29/2016,0.0,0.0,0,234.65,Step-up supervisor,10+ years,MORTGAGE,105000,Not Verified,2016-03-21,2016-04-05,2016-03-22,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75302283,,credit_card,Credit card refinancing,440xx,OH,0,8,1242,33.3,61.2,6.74,0,0,2005-07-20,695,699,0,,,9,,12,1,13,0,15651,10534,46.4%,3200,37,w,6940.33,6940.33,707.23,707.23,559.67,147.56,0.0,0.0,0.0,2016-07-07,234.65,2016-08-01,2016-07-14,759,755,8256,21,,0,0,0,0,0,,13,2,8,116056,98812,7601,8,1,3,100,0,0,0,15,128,6,123,12,22700,6,10,0,03/28/2016,,INDIVIDUAL,,,,0,2,1,2,8,5117,62,1,5,1958,50.6,3,10,1
75304119,106858960,None,121950266,None,75.0,6.97%,A3,Personal,36,69.3297760116,UP,1,0.2953063292673214,6.9733392856,08/02/2016,Current,03/31/2016,03/28/2016,04/29/2016,0.0,0.0,0,864.18,TRLN Program Officer,2 years,MORTGAGE,62000,Verified,2016-03-22,2016-04-06,2016-03-23,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75304119,,credit_card,Credit card refinancing,277xx,NC,0,5,5261,0,74.3,25.59,0,0,1998-08-21,740,744,0,,,,,7,0,6,0,63161,15239,74.3%,20500,15,w,25883.12,25883.12,2603.38,2603.38,2116.88,486.50,0.0,0.0,0.0,2016-07-08,864.18,2016-08-02,2016-07-14,809,805,60881,6,,0,0,0,0,0,,6,2,7,81381,63161,10527,6,2,2,100,0,0,0,9,211,2,203,7,20500,2,2,0,03/29/2016,,INDIVIDUAL,,,,0,4,1,4,8,47922,78.7,1,1,11961,77.6,0,0,0
75305143,106899007,None,121966781,None,75.0,7.39%,A4,Personal,36,69.3634553522,FLAT,1,0.3559693993375,6.9568,07/29/2016,Current,03/31/2016,03/28/2016,04/28/2016,0.0,0.0,0,465.84,Consultant/PT Teacher,10+ years,MORTGAGE,93000,Not Verified,2016-03-23,2016-04-06,2016-03-23,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75305143,,debt_consolidation,Debt consolidation,064xx,CT,0,3,33560,0,2.4,20.08,0,0,1996-10-22,730,734,0,,,1,,45,5,12,0,52286,840,2.4%,34400,21,w,13872.69,13872.69,1391.36,1391.36,1127.31,264.05,0.0,0.0,0.0,2016-07-05,465.84,2016-07-29,2016-07-14,734,730,64997,9,,0,1,0,0,0,,12,1,10,491251,401585,33465,7,3,6,95.2,0,0,0,6,92,3,193,45,34900,3,7,0,03/29/2016,,INDIVIDUAL,,,,0,3,1,3,10,51319,79,0,0,533,52.3,1,0,7
75310271,106553417,None,121537147,None,75.0,7.39%,A4,Personal,36,69.363506343,UP,1,0.3274920881411842,7.0029473684,08/01/2016,Current,03/31/2016,03/24/2016,04/29/2016,0.0,0.0,0,590.06,Human Resourses Manager,8 years,MORTGAGE,76000,Source Verified,2016-03-18,2016-04-05,2016-03-22,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75310271,,debt_consolidation,Debt consolidation,368xx,AL,0,2,1632,75,90.1,19.8,0,0,1996-05-17,730,734,0,,,11,,11,4,9,0,29800,15137,57.3%,16500,28,w,17572.09,17572.09,1774.08,1774.08,1427.91,346.17,0.0,0.0,0.0,2016-07-07,590.06,2016-08-01,2016-07-14,749,745,44496,17,,0,0,0,0,0,,9,1,11,195896,90115,10013,9,3,4,100,0,0,0,7,175,4,231,11,26400,4,6,0,03/29/2016,,JOINT,146000,13.98,Not Verified,0,2,0,0,42,14663,33,1,2,7291,42,1,0,1
75319256,106765105,None,121723482,None,75.0,8.39%,B1,Personal,36,0.0,UP,1,0.0,75.0228,04/28/2016,Fully Paid,03/30/2016,03/25/2016,04/06/2016,0.0,0.0,0,315.17,Manager,8 years,MORTGAGE,75000,Not Verified,2016-03-17,2016-04-03,2016-03-20,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75319256,,credit_card,Credit card refinancing,480xx,MI,0,3,16,100,96.8,12.32,0,0,2001-07-16,660,664,0,,,10,,98,0,11,0,12792,7528,45.1%,500,11,w,0.00,0.00,10003.04,10003.04,10000.00,3.04,0.0,0.0,0.0,2016-04-05,10007.7,,2016-05-02,674,670,20945,9,,0,0,0,0,0,,11,1,9,38181,12792,1163,1,1,1,100,0,0,0,1,51,9,176,9,16700,9,9,7309,03/28/2016,,INDIVIDUAL,,,,0,1,0,0,51,5232,25,1,3,484,33.5,1,1,1
75319954,106765105,None,121723485,None,75.0,7.39%,A4,Personal,36,69.3635080138,DOWN,1,0.3417308828129032,6.9721451613,07/30/2016,Current,03/31/2016,03/25/2016,04/29/2016,0.0,0.0,0,962.73,Assistant Conductor,2 years,MORTGAGE,65000,Verified,2016-03-21,2016-04-05,2016-03-22,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75319954,,credit_card,Credit card refinancing,117xx,NY,0,1,3936,50,0,18.52,0,0,2000-02-17,750,754,0,,,22,,36,2,5,0,57391,43750,31.8%,47400,20,w,28670.25,28670.25,2881.82,2881.82,2329.75,552.07,0.0,0.0,0.0,2016-07-06,962.73,2016-07-30,2016-07-14,749,745,18076,10,,0,0,0,0,0,,5,0,22,427086,397304,79461,6,1,2,100,0,0,0,6,154,2,193,36,47900,2,3,0,03/29/2016,,INDIVIDUAL,,,,0,1,0,1,22,13641,75.5,0,0,43464,73.4,1,0,0
